p1_mean,p1_std,p1_5_freq,p1_4_freq,p1_6_freq,p1_high_freq,p1_low_freq,p1_entropy,p2_mean,p2_std,p2_high_freq,p1_win_rate,mean_diff,diff_std,label,mode
4.1,1.6189665319514628,0.1,0.45,0.25,0.8,0.2,1.9772354381948327,2.85,1.5652475842498528,0.4,0.7,1.25,1.7733405882980469,1,4
4.0,1.5559732104309982,0.1,0.5,0.2,0.8,0.2,1.9232196651220326,2.7,1.4903196407411892,0.35,0.7,1.3,1.7800059136507325,1,4
4.05,1.5719582155957412,0.15,0.45,0.2,0.8,0.2,2.0199730868084997,2.65,1.4964871146156007,0.35,0.7,1.4,1.8180382718454353,1,4
4.2,1.399247918291146,0.15,0.5,0.2,0.85,0.15,1.9232196651220326,2.65,1.4964871146156007,0.35,0.7,1.55,1.538112308540638,1,4
4.1,1.3337718577107,0.15,0.55,0.15,0.85,0.15,1.8437519472070267,2.8,1.6733200530681511,0.4,0.65,1.3,1.688973528196155,1,4
4.25,1.118033988749895,0.15,0.6,0.15,0.9,0.1,1.6954618370248467,3.0,1.8064212949190015,0.45,0.65,1.25,1.7733405882980469,1,4
4.35,1.1821033884786183,0.15,0.55,0.2,0.9,0.1,1.7814963223152005,3.0,1.8064212949190015,0.45,0.65,1.35,1.9269556026896006,1,4
4.15,1.2258187382102497,0.15,0.55,0.15,0.85,0.15,1.943751945764332,3.0,1.8064212949190015,0.45,0.65,1.15,2.2542357790099112,1,4
4.15,1.2258187382102497,0.15,0.55,0.15,0.85,0.15,1.943751945764332,3.1,1.9166857359844665,0.45,0.6,1.05,2.3050288273114594,1,4
4.35,0.9880869341680842,0.2,0.55,0.15,0.9,0.1,1.7814963223152005,3.05,1.9594574974238472,0.45,0.65,1.3,2.341839133312916,1,4
4.4,0.9947229183096801,0.25,0.5,0.15,0.9,0.1,1.8427376414001921,3.25,1.943274501832843,0.5,0.6,1.15,2.323223713087621,1,4
4.4,0.9947229183096801,0.25,0.5,0.15,0.9,0.1,1.8427376414001921,3.25,1.943274501832843,0.5,0.6,1.15,2.323223713087621,1,4
4.25,1.2513150976809202,0.25,0.45,0.15,0.85,0.15,2.077235436752138,3.3,1.8945906376340316,0.5,0.55,0.95,2.3277502126799554,1,4
4.3,1.260743306232687,0.3,0.4,0.15,0.85,0.15,2.1086949609066723,3.35,1.8431951662948316,0.5,0.55,0.95,2.3277502126799554,1,4
4.45,1.2763022245616642,0.3,0.4,0.2,0.9,0.1,1.9464393374575404,3.3,1.8945906376340316,0.5,0.55,1.15,2.4978938496682614,1,4
4.5,1.2773327473170102,0.35,0.35,0.2,0.9,0.1,1.9567796422335642,3.4,1.8180382718454353,0.5,0.55,1.1,2.4687520819444915,1,4
4.4,1.3138933706635725,0.3,0.35,0.2,0.85,0.15,2.163865113294684,3.6,1.8750438591361565,0.55,0.5,0.8,2.587418953726911,1,4
4.5,1.3572417850765923,0.3,0.3,0.25,0.85,0.15,2.190468562076658,3.7,1.8381913307436342,0.6,0.5,0.8,2.5874189537269108,1,4
4.5,1.3572417850765923,0.3,0.3,0.25,0.85,0.15,2.190468562076658,3.7,1.8381913307436342,0.6,0.5,0.8,2.5874189537269108,1,4
4.35,1.5652475842498528,0.3,0.25,0.25,0.8,0.2,2.285475288571164,3.65,1.8144159564878983,0.6,0.5,0.7,2.696976865033572,1,4
4.35,1.5652475842498528,0.3,0.25,0.25,0.8,0.2,2.285475288571164,3.7,1.8381913307436344,0.6,0.5,0.65,2.680828622881955,1,4
4.3,1.5927467172350909,0.3,0.2,0.25,0.75,0.25,2.3659573122930047,3.85,1.814415956487898,0.65,0.45,0.45,2.7236778540480113,1,4
4.2,1.6091841672756186,0.25,0.2,0.25,0.7,0.3,2.4232196636793377,3.8,1.8806493839265088,0.65,0.45,0.4,2.6832815729997477,1,4
4.25,1.6181535936466533,0.3,0.15,0.25,0.7,0.3,2.390468562076658,3.7,1.9221698265515623,0.6,0.5,0.55,2.742933504576134,1,4
4.35,1.6630662866176473,0.3,0.1,0.3,0.7,0.3,2.3332062106903253,3.45,1.9324105480761045,0.55,0.55,0.9,2.84512510131018,1,4
4.25,1.7434086394791457,0.3,0.05,0.3,0.65,0.35,2.3332062106903253,3.35,1.8431951662948316,0.55,0.55,0.9,2.84512510131018,1,4
4.2,1.704483252453581,0.35,0.05,0.25,0.65,0.35,2.321127464681017,3.55,1.7910596686995397,0.6,0.5,0.65,2.680828622881955,1,4
4.3,1.625455401774498,0.35,0.1,0.25,0.7,0.3,2.321127464681017,3.5,1.7320508075688772,0.6,0.5,0.8,2.483630619200766,1,4
4.3,1.6254554017744982,0.35,0.1,0.25,0.7,0.3,2.321127464681017,3.4,1.6351404253232553,0.6,0.55,0.9,2.447340124341226,1,4
4.25,1.6181535936466533,0.3,0.15,0.25,0.7,0.3,2.390468562076658,3.5,1.538967528127731,0.6,0.55,0.75,2.33677690757793,1,4
4.3,1.6575187543592478,0.25,0.15,0.3,0.7,0.3,2.390468562076658,3.4,1.500876936643164,0.55,0.6,0.9,2.381949665825522,1,4
4.3,1.6575187543592478,0.25,0.15,0.3,0.7,0.3,2.390468562076658,3.25,1.5852942612451615,0.5,0.65,1.05,2.4165002967536595,1,4
4.35,1.565247584249853,0.25,0.15,0.3,0.7,0.3,2.390468562076658,3.25,1.5852942612451615,0.5,0.65,1.1,2.381949665825522,1,4
4.25,1.5852942612451615,0.2,0.15,0.3,0.65,0.35,2.408694960906672,3.2,1.6415653633362466,0.5,0.65,1.05,2.3502519461807316,1,4
4.2,1.5423836644690752,0.25,0.15,0.25,0.65,0.35,2.4232196636793377,3.4,1.6026294183720637,0.55,0.6,0.8,2.1667341419992585,1,4
4.25,1.5852942612451615,0.2,0.15,0.3,0.65,0.35,2.408694960906672,3.4,1.6026294183720635,0.55,0.6,0.85,2.207046132634963,1,4
4.35,1.5652475842498528,0.25,0.15,0.3,0.7,0.3,2.390468562076658,3.35,1.5312533566021211,0.55,0.6,1.0,2.0261449005179113,1,4
4.3,1.5252264715358452,0.3,0.15,0.25,0.7,0.3,2.390468562076658,3.45,1.6375527311718607,0.55,0.55,0.85,2.058998223459779,1,4
4.05,1.637552731171861,0.3,0.15,0.2,0.65,0.35,2.4709505857984984,3.5,1.670171752907624,0.55,0.5,0.55,2.3050288273114594,1,4
4.05,1.637552731171861,0.3,0.15,0.2,0.65,0.35,2.4709505857984984,3.6,1.759186414825121,0.55,0.5,0.45,2.502104377476982,1,4
4.05,1.6375527311718607,0.3,0.15,0.2,0.65,0.35,2.4709505857984984,3.4,1.8180382718454353,0.5,0.5,0.65,2.700389835404861,1,4
4.1,1.6189665319514628,0.3,0.2,0.2,0.7,0.3,2.4464393360148455,3.25,1.8027756377319946,0.45,0.55,0.85,2.641271623569542,1,4
4.25,1.6503588126605426,0.3,0.2,0.25,0.75,0.25,2.3659573122930047,3.45,1.7614288458371994,0.5,0.55,0.8,2.627786741327145,1,4
4.25,1.6503588126605426,0.3,0.2,0.25,0.75,0.25,2.3659573122930047,3.5,1.7320508075688772,0.5,0.55,0.75,2.593006789525688,1,4
4.25,1.6503588126605426,0.3,0.2,0.25,0.75,0.25,2.3659573122930047,3.6,1.6351404253232553,0.5,0.55,0.65,2.4553914898486258,1,4
4.45,1.6050905860647504,0.3,0.2,0.3,0.8,0.2,2.2709505857984986,3.6,1.6351404253232553,0.5,0.6,0.85,2.3902213066443956,1,4
4.4,1.6026294183720637,0.25,0.25,0.3,0.8,0.2,2.285475288571164,3.55,1.6050905860647506,0.5,0.6,0.85,2.3902213066443956,1,4
4.5,1.6383560438182505,0.25,0.2,0.35,0.8,0.2,2.2588718397891903,3.6,1.6670175069329811,0.5,0.6,0.9,2.3597502097958545,1,4
4.35,1.7252002172135514,0.2,0.2,0.35,0.75,0.25,2.3393538635110307,3.5,1.7013926184468013,0.45,0.55,0.85,2.3680993933621335,1,4
4.2,1.8806493839265093,0.2,0.15,0.35,0.7,0.3,2.3638651132946835,3.45,1.7312909694943341,0.45,0.5,0.75,2.403396719119356,1,4
4.1,1.8324559303956274,0.2,0.2,0.3,0.7,0.3,2.408694960906672,3.45,1.7312909694943341,0.45,0.5,0.65,2.3457688673327066,1,4
3.95,1.9594574974238472,0.2,0.15,0.3,0.65,0.35,2.408694960906672,3.6,1.635140425323255,0.5,0.45,0.35,2.412140346794021,1,4
3.9,2.0235456115702615,0.2,0.15,0.3,0.65,0.35,2.3282129371848312,3.7,1.5927467172350909,0.55,0.45,0.2,2.5256578090511494,1,4
4.0,2.0261449005179113,0.25,0.15,0.3,0.7,0.3,2.1477309149056856,3.7,1.5927467172350909,0.55,0.45,0.3,2.637782162507379,1,4
4.05,2.0641042405337657,0.2,0.15,0.35,0.7,0.3,2.1211274661237116,3.75,1.6503588126605426,0.55,0.45,0.3,2.637782162507379,1,4
3.85,2.058998223459779,0.2,0.15,0.3,0.65,0.35,2.228212938627526,3.8,1.6415653633362466,0.6,0.4,0.05,2.605156829302827,1,4
3.9,2.100125309544522,0.15,0.15,0.35,0.65,0.35,2.1833830910155383,3.7,1.625455401774498,0.55,0.45,0.2,2.6872016358247004,1,4
3.85,2.084403234046921,0.1,0.2,0.35,0.65,0.35,2.158871841231885,3.6,1.5355437918998287,0.55,0.45,0.25,2.6729640555206244,1,4
3.85,2.084403234046921,0.1,0.2,0.35,0.65,0.35,2.158871841231885,3.6,1.5355437918998287,0.55,0.45,0.25,2.6729640555206244,1,4
3.95,1.9861361590045288,0.1,0.2,0.35,0.65,0.35,2.3393538635110307,3.4,1.465390194130093,0.5,0.5,0.55,2.3725402775129134,1,4
3.75,1.9701723141310308,0.1,0.2,0.3,0.6,0.4,2.408694960906672,3.4,1.465390194130093,0.5,0.5,0.35,2.1343062474478063,1,4
3.8,1.9894458366193601,0.15,0.15,0.3,0.6,0.4,2.433206210690325,3.45,1.4317821063276355,0.5,0.5,0.35,2.1343062474478063,1,4
3.7,1.9221698265515623,0.15,0.2,0.25,0.6,0.4,2.4659573122930047,3.3,1.4179302929937965,0.45,0.5,0.4,2.1618705350983247,1,4
3.6,1.9029063643750175,0.1,0.2,0.25,0.55,0.45,2.5037016874011777,3.3,1.4179302929937965,0.45,0.45,0.3,2.129986409642831,1,4
3.5,1.820930936000652,0.1,0.25,0.2,0.55,0.45,2.5037016874011777,3.2,1.5078740698501039,0.45,0.45,0.3,2.129986409642831,1,4
3.4,1.729009451741235,0.1,0.3,0.15,0.55,0.45,2.4709505857984984,3.2,1.5078740698501039,0.45,0.4,0.2,2.092593455122388,1,4
3.4,1.729009451741235,0.1,0.3,0.15,0.55,0.45,2.4709505857984984,3.05,1.5719582155957414,0.4,0.45,0.35,2.183068820189645,1,4
3.4,1.7290094517412349,0.1,0.3,0.15,0.55,0.45,2.4709505857984984,3.05,1.5719582155957417,0.4,0.45,0.35,2.183068820189645,1,4
3.5,1.7013926184468013,0.1,0.35,0.15,0.6,0.4,2.401609488402857,3.0,1.6222142113076254,0.4,0.5,0.5,2.2594829403858614,1,4
3.6,1.6026294183720635,0.1,0.35,0.15,0.6,0.4,2.42612073818651,3.0,1.6222142113076254,0.4,0.55,0.6,2.233712981609438,1,4
3.65,1.6311119875071343,0.15,0.3,0.15,0.6,0.4,2.4954618355821516,3.1,1.6827296120792612,0.45,0.5,0.55,2.235479461111784,1,4
3.8,1.5078740698501039,0.15,0.35,0.15,0.65,0.35,2.42612073818651,2.95,1.7312909694943341,0.4,0.55,0.85,2.1343062474478063,1,4
3.8,1.5078740698501039,0.15,0.35,0.15,0.65,0.35,2.42612073818651,2.9,1.7137217117324381,0.35,0.55,0.9,2.04939015319192,1,4
3.75,1.4823523268955432,0.1,0.4,0.15,0.65,0.35,2.346439336014845,3.1,1.713721711732438,0.4,0.5,0.65,1.9540780569443943,1,4
3.7,1.4179302929937965,0.15,0.4,0.1,0.65,0.35,2.346439336014845,3.05,1.637552731171861,0.4,0.5,0.65,1.954078056944394,1,4
3.8,1.361114094757441,0.15,0.45,0.1,0.7,0.3,2.2199730853658046,2.95,1.637552731171861,0.35,0.55,0.85,1.8715318802914815,1,4
3.65,1.268027892769755,0.15,0.45,0.05,0.65,0.35,2.1577174604739784,3.05,1.700619082322051,0.4,0.5,0.6,1.9029063643750175,1,4
3.7,1.3018205875255098,0.2,0.4,0.05,0.65,0.35,2.221928086231192,3.1,1.7441631985447619,0.4,0.5,0.6,1.9029063643750175,1,4
3.85,1.1367080817685318,0.2,0.45,0.05,0.7,0.3,2.0954618355821517,3.0,1.6858544608470492,0.35,0.55,0.85,1.5652475842498528,1,4
3.9,1.1192102478745307,0.2,0.5,0.05,0.75,0.25,2.023219663679338,3.05,1.669383750149485,0.35,0.55,0.85,1.5652475842498528,1,4
3.9,1.1192102478745307,0.2,0.5,0.05,0.75,0.25,2.023219663679338,3.15,1.5985190514644287,0.35,0.5,0.75,1.6181535936466533,1,4
3.95,1.190974832912761,0.15,0.5,0.1,0.75,0.25,2.0854752885711645,3.25,1.6503588126605426,0.4,0.5,0.7,1.5927467172350909,1,4
4.0,1.2139539573337679,0.2,0.45,0.1,0.75,0.25,2.1577174604739784,3.3,1.6254554017744982,0.4,0.5,0.7,1.5927467172350909,1,4
4.15,1.268027892769755,0.2,0.45,0.15,0.8,0.2,2.1577174604739784,3.2,1.7044832524535807,0.4,0.55,0.95,1.8488972531299783,1,4
4.05,1.3562719801759993,0.2,0.4,0.15,0.75,0.25,2.2841837111230188,3.25,1.6503588126605426,0.4,0.5,0.8,1.7947291248483563,1,4
4.05,1.3562719801759993,0.2,0.4,0.15,0.75,0.25,2.2841837111230188,3.2,1.6415653633362466,0.35,0.55,0.85,1.7851728502481652,1,4
4.0,1.3764944032233706,0.2,0.35,0.15,0.7,0.3,2.3638651132946835,3.2,1.6415653633362466,0.35,0.55,0.8,1.7350868323485926,1,4
3.9,1.2937094768634556,0.2,0.4,0.1,0.7,0.3,2.2841837111230188,3.15,1.5652475842498528,0.35,0.55,0.75,1.7733405882980469,1,4
3.95,1.3168942730211068,0.25,0.35,0.1,0.7,0.3,2.321127464681017,3.3,1.4903196407411894,0.4,0.55,0.65,1.6944180805158293,1,4
3.85,1.460893742308382,0.25,0.35,0.1,0.7,0.3,2.3588718397891903,3.35,1.460893742308382,0.4,0.5,0.5,1.7917941611104424,1,4
3.9,1.5183093090324964,0.2,0.35,0.15,0.7,0.3,2.401609488402857,3.15,1.496487114615601,0.35,0.55,0.75,2.0487480130686233,1,4
3.9,1.5183093090324964,0.2,0.35,0.15,0.7,0.3,2.401609488402857,3.25,1.4095538674570611,0.35,0.55,0.65,1.9808291724745766,1,4
4.1,1.3726654823065194,0.25,0.35,0.15,0.75,0.25,2.321127464681017,3.4,1.5355437918998287,0.4,0.55,0.7,1.9221698265515623,1,4
4.1,1.3726654823065194,0.25,0.35,0.15,0.75,0.25,2.321127464681017,3.35,1.496487114615601,0.4,0.55,0.75,1.8883298106221302,1,4
4.1,1.3726654823065194,0.25,0.35,0.15,0.75,0.25,2.321127464681017,3.25,1.446411166701189,0.35,0.6,0.85,1.899445902583726,1,4
3.95,1.5381123085406379,0.25,0.3,0.15,0.7,0.3,2.4282129371848313,3.25,1.446411166701189,0.35,0.55,0.7,1.922169826551562,1,4
4.1,1.5861240410775603,0.25,0.3,0.2,0.75,0.25,2.3659573122930047,3.15,1.3869694338832115,0.3,0.6,0.95,1.8771478925557026,1,4
4.1,1.5861240410775603,0.25,0.3,0.2,0.75,0.25,2.3659573122930047,3.15,1.3869694338832115,0.3,0.6,0.95,1.8771478925557026,1,4
4.2,1.6415653633362466,0.25,0.25,0.25,0.75,0.25,2.3804820150656703,3.1,1.4104870379448817,0.3,0.6,1.1,1.99736668746891,1,4
4.25,1.6503588126605426,0.3,0.2,0.25,0.75,0.25,2.3659573122930047,3.15,1.4244112357114613,0.35,0.6,1.1,1.99736668746891,1,4
4.4,1.5694450913417908,0.35,0.2,0.25,0.8,0.2,2.2588718397891903,3.25,1.4823523268955432,0.4,0.6,1.15,1.954078056944394,1,4
4.4,1.5694450913417908,0.35,0.2,0.25,0.8,0.2,2.2588718397891903,3.1,1.4473205733717958,0.35,0.6,1.3,2.0545200489600846,1,4
4.45,1.6050905860647506,0.3,0.2,0.3,0.8,0.2,2.2709505857984986,3.0,1.5217718205053643,0.35,0.6,1.45,2.211810403980842,1,4
4.35,1.5652475842498528,0.3,0.25,0.25,0.8,0.2,2.285475288571164,3.1,1.4473205733717958,0.35,0.6,1.25,2.0487480130686233,1,4
4.45,1.4680814547887788,0.3,0.3,0.25,0.85,0.15,2.090468563519353,3.05,1.5035046776746235,0.35,0.65,1.4,2.0621909656836754,1,4
4.35,1.565247584249853,0.3,0.25,0.25,0.8,0.2,2.285475288571164,3.15,1.5652475842498528,0.4,0.6,1.2,2.284962282309918,1,4
4.5,1.5727950313140984,0.3,0.25,0.3,0.85,0.15,2.090468563519353,3.3,1.4903196407411894,0.45,0.6,1.2,2.284962282309918,1,4
4.35,1.755442664221313,0.3,0.2,0.3,0.8,0.2,2.13320621213302,3.25,1.446411166701189,0.45,0.6,1.1,2.425739171122029,1,4
4.4,1.788854381999832,0.25,0.2,0.35,0.8,0.2,2.1211274661237116,3.25,1.446411166701189,0.45,0.6,1.15,2.433861994963214,1,4
4.5,1.6383560438182505,0.25,0.2,0.35,0.8,0.2,2.2588718397891903,3.3,1.4545753585442767,0.5,0.6,1.2,2.375311613906246,1,4
4.3,1.688973528196155,0.25,0.2,0.3,0.75,0.25,2.3659573122930047,3.35,1.3869694338832113,0.5,0.55,0.95,2.211810403980842,1,4
4.35,1.6944180805158293,0.3,0.15,0.3,0.75,0.25,2.3332062106903253,3.35,1.3869694338832113,0.5,0.55,1.0,2.224268064117415,1,4
4.35,1.6944180805158293,0.3,0.15,0.3,0.75,0.25,2.3332062106903253,3.2,1.2396943596157715,0.45,0.6,1.15,2.1830688201896455,1,4
4.25,1.7733405882980469,0.3,0.1,0.3,0.7,0.3,2.3332062106903253,3.05,1.3168942730211068,0.4,0.65,1.2,2.1667341419992585,1,4
4.3,1.8093325317714033,0.25,0.1,0.35,0.7,0.3,2.321127464681017,3.15,1.3869694338832115,0.45,0.65,1.15,2.1588252165910684,1,4
4.55,1.669383750149485,0.25,0.1,0.4,0.75,0.25,2.2037016874011783,3.35,1.4964871146156007,0.5,0.65,1.2,2.117595458607661,1,4
4.45,1.6375527311718607,0.25,0.15,0.35,0.75,0.25,2.283383089572843,3.4,1.5008769366431642,0.55,0.6,1.05,2.08944716939295,1,4
4.3,1.719853114903161,0.2,0.15,0.35,0.7,0.3,2.3016094884028573,3.25,1.4823523268955432,0.5,0.6,1.05,2.08944716939295,1,4
4.05,1.820208200931103,0.2,0.15,0.3,0.65,0.35,2.408694960906672,3.25,1.4823523268955432,0.5,0.55,0.8,2.015727634065883,1,4
4.0,1.8064212949190015,0.15,0.2,0.3,0.65,0.35,2.408694960906672,3.2,1.472555959083246,0.45,0.55,0.8,2.015727634065883,1,4
4.05,1.848897253129978,0.1,0.2,0.35,0.65,0.35,2.3393538635110307,3.1,1.4104870379448817,0.4,0.6,0.95,2.0641042405337657,1,4
4.05,1.8488972531299783,0.1,0.2,0.35,0.65,0.35,2.3393538635110307,3.25,1.446411166701189,0.45,0.6,0.8,1.9358120830939742,1,4
3.95,1.7910596686995397,0.1,0.25,0.3,0.65,0.35,2.3659573122930047,3.5,1.4689774459950382,0.5,0.55,0.45,1.7614288458371994,1,4
4.05,1.8488972531299783,0.1,0.2,0.35,0.65,0.35,2.3393538635110307,3.55,1.4680814547887788,0.55,0.55,0.5,1.7917941611104424,1,4
4.05,1.8488972531299783,0.1,0.2,0.35,0.65,0.35,2.3393538635110307,3.55,1.4680814547887788,0.55,0.55,0.5,1.7917941611104424,1,4
4.25,1.8317377426626162,0.1,0.2,0.4,0.7,0.3,2.2841837111230188,3.55,1.4680814547887786,0.55,0.6,0.7,1.5927467172350909,1,4
4.2,1.7947291248483566,0.15,0.2,0.35,0.7,0.3,2.3638651132946835,3.55,1.4680814547887786,0.55,0.6,0.65,1.5652475842498528,1,4
4.2,1.7947291248483566,0.15,0.2,0.35,0.7,0.3,2.3638651132946835,3.45,1.5035046776746235,0.5,0.6,0.75,1.3717065820970682,1,4
4.2,1.7947291248483566,0.15,0.2,0.35,0.7,0.3,2.3638651132946835,3.45,1.5035046776746235,0.5,0.6,0.75,1.3717065820970682,1,4
4.15,1.8431951662948316,0.15,0.2,0.35,0.7,0.3,2.201609489845552,3.55,1.6050905860647506,0.5,0.6,0.6,1.6982963599783722,1,4
4.3,1.7800059136507325,0.2,0.2,0.35,0.75,0.25,2.201609489845552,3.7,1.5927467172350909,0.55,0.6,0.6,1.6982963599783722,1,4
4.15,1.8431951662948316,0.15,0.2,0.35,0.7,0.3,2.201609489845552,3.75,1.5852942612451615,0.6,0.55,0.4,1.7591864148251213,1,4
4.15,1.8431951662948316,0.15,0.2,0.35,0.7,0.3,2.201609489845552,3.9,1.651155894963793,0.65,0.5,0.25,1.7434086394791457,1,4
4.35,1.8144159564878983,0.15,0.2,0.4,0.75,0.25,2.14643933745754,4.05,1.5035046776746235,0.7,0.5,0.3,1.7800059136507325,1,4
4.2,1.7947291248483566,0.15,0.2,0.35,0.7,0.3,2.3638651132946835,4.1,1.5525869752736796,0.7,0.45,0.1,1.9166857359844665,1,4
4.1,1.7441631985447619,0.15,0.25,0.3,0.7,0.3,2.390468562076658,4.05,1.5035046776746235,0.7,0.45,0.05,1.9324105480761042,1,4
4.15,1.7554426642213128,0.2,0.2,0.3,0.7,0.3,2.408694960906672,3.9,1.651155894963793,0.65,0.5,0.25,2.1244194253340942,1,4
4.25,1.6819474927657678,0.2,0.25,0.3,0.75,0.25,2.3659573122930047,4.05,1.6050905860647506,0.7,0.5,0.2,2.1423056934551905,1,4
4.45,1.5035046776746235,0.25,0.25,0.3,0.8,0.2,2.285475288571164,4.15,1.5312533566021211,0.75,0.55,0.3,2.129986409642831,1,4
4.45,1.5035046776746237,0.25,0.25,0.3,0.8,0.2,2.285475288571164,4.25,1.51744244666721,0.8,0.5,0.2,2.142305693455191,1,4
4.4,1.465390194130093,0.3,0.25,0.25,0.8,0.2,2.285475288571164,4.25,1.51744244666721,0.8,0.5,0.15,2.084403234046921,1,4
4.4,1.465390194130093,0.3,0.25,0.25,0.8,0.2,2.285475288571164,4.3,1.5593520921743174,0.8,0.45,0.1,2.074912807299318,1,4
4.4,1.465390194130093,0.3,0.25,0.25,0.8,0.2,2.285475288571164,4.25,1.51744244666721,0.8,0.45,0.15,2.0332758116683998,1,4
4.3,1.4179302929937967,0.3,0.3,0.2,0.8,0.2,2.2709505857984986,4.35,1.5652475842498528,0.8,0.4,-0.05,2.0384462607326044,1,4
4.4,1.465390194130093,0.3,0.25,0.25,0.8,0.2,2.285475288571164,4.45,1.3945382182304158,0.8,0.4,-0.05,2.0384462607326044,1,4
4.3,1.4179302929937967,0.3,0.3,0.2,0.8,0.2,2.2709505857984986,4.25,1.5852942612451615,0.75,0.4,0.05,2.139232523470435,1,4
4.35,1.4608937423083823,0.25,0.3,0.25,0.8,0.2,2.285475288571164,4.3,1.5927467172350909,0.75,0.4,0.05,2.139232523470435,1,4
4.5,1.2354415362426845,0.25,0.35,0.25,0.85,0.15,2.0783898175100446,4.35,1.5312533566021211,0.75,0.45,0.15,2.1343062474478063,1,4
4.4,1.187655806953123,0.25,0.4,0.2,0.85,0.15,2.0414460639520464,4.2,1.7044832524535807,0.7,0.45,0.2,2.1908902300206643,1,4
4.5,1.0513149660756937,0.25,0.45,0.2,0.9,0.1,1.914979813303006,4.2,1.7044832524535807,0.7,0.45,0.3,2.0287408591745297,1,4
4.35,1.1821033884786183,0.2,0.45,0.2,0.85,0.15,1.9954618370248465,4.15,1.6944180805158293,0.7,0.45,0.2,2.0925934551223877,1,4
4.3,1.3018205875255098,0.2,0.45,0.2,0.85,0.15,2.0954618355821517,4.2,1.704483252453581,0.7,0.45,0.1,2.2454632624823536,1,4
4.2,1.3218806379747876,0.15,0.45,0.2,0.8,0.2,2.1577174604739784,4.1,1.651155894963793,0.7,0.45,0.1,2.2454632624823536,1,4
4.0,1.3377121081198773,0.15,0.45,0.15,0.75,0.25,2.2199730853658046,4.2,1.704483252453581,0.7,0.4,-0.2,2.375311613906246,1,4
4.05,1.3168942730211068,0.15,0.5,0.15,0.8,0.2,2.0854752885711645,4.0,1.7167901505579042,0.65,0.45,0.05,2.327750212679956,1,4
4.05,1.3168942730211068,0.15,0.5,0.15,0.8,0.2,2.0854752885711645,4.05,1.7614288458371994,0.65,0.45,0.0,2.361979544454408,1,4
4.0,1.2977713690461004,0.1,0.55,0.15,0.8,0.2,1.9814963208725054,4.2,1.6091841672756189,0.7,0.4,-0.2,2.1667341419992585,1,4
4.05,1.3168942730211068,0.15,0.5,0.15,0.8,0.2,2.0854752885711645,4.1,1.6189665319514628,0.65,0.45,-0.05,2.211810403980842,1,4
4.1,1.3726654823065194,0.1,0.5,0.2,0.8,0.2,2.060964038787511,4.2,1.6733200530681511,0.65,0.4,-0.1,2.1980852911951394,1,4
4.2,1.436369692919216,0.1,0.45,0.25,0.8,0.2,2.1149798118603114,4.0,1.8064212949190015,0.6,0.45,0.2,2.46234804500437,1,4
4.1,1.4473205733717955,0.05,0.45,0.25,0.75,0.25,2.1149798118603114,4.0,1.8064212949190015,0.6,0.4,0.1,2.4257391711220295,1,4
3.85,1.5312533566021211,0.05,0.45,0.2,0.7,0.3,2.195461835582152,3.95,1.7614288458371996,0.6,0.4,-0.1,2.5935141776118527,1,4
3.9,1.5525869752736798,0.1,0.4,0.2,0.7,0.3,2.321928086231192,3.95,1.7614288458371994,0.6,0.4,-0.05,2.584875035155166,1,4
3.9,1.5525869752736796,0.1,0.4,0.2,0.7,0.3,2.321928086231192,3.75,1.7434086394791457,0.55,0.45,0.15,2.580799549711189,1,4
3.8,1.472555959083246,0.1,0.45,0.15,0.7,0.3,2.2577174604739785,3.75,1.7434086394791457,0.55,0.45,0.05,2.502104377476982,1,4
3.85,1.4964871146156007,0.15,0.4,0.15,0.7,0.3,2.346439336014845,3.9,1.6189665319514628,0.6,0.45,-0.05,2.41650029675366,1,4
3.85,1.496487114615601,0.15,0.4,0.15,0.7,0.3,2.346439336014845,3.9,1.618966531951463,0.6,0.45,-0.05,2.41650029675366,1,4
3.95,1.5719582155957414,0.15,0.35,0.2,0.7,0.3,2.401609488402857,4.05,1.669383750149485,0.65,0.4,-0.1,2.4039441275580953,1,4
3.9,1.5861240410775603,0.15,0.3,0.2,0.65,0.35,2.4709505857984984,4.15,1.5312533566021211,0.65,0.35,-0.25,2.29128784747792,1,4
4.0,1.6543403837370223,0.15,0.25,0.25,0.65,0.35,2.485475288571164,4.0,1.4867838833500564,0.6,0.4,0.0,2.361979544454408,1,4
4.15,1.5985190514644287,0.2,0.25,0.25,0.7,0.3,2.4232196636793377,4.05,1.5035046776746235,0.6,0.4,0.1,2.314712668311578,1,4
4.3,1.4179302929937967,0.2,0.3,0.25,0.75,0.25,2.3282129371848312,4.0,1.4867838833500564,0.6,0.4,0.3,2.1051315748352697,1,4
4.45,1.4317821063276353,0.2,0.3,0.3,0.8,0.2,2.2709505857984986,3.85,1.6311119875071343,0.55,0.45,0.6,2.326053807586891,1,4
4.4,1.535543791899829,0.2,0.3,0.3,0.8,0.2,2.1709505872411934,3.6,1.6670175069329811,0.5,0.45,0.8,2.067289096988207,1,4
4.5,1.5727950313140984,0.2,0.25,0.35,0.8,0.2,2.158871841231885,3.6,1.6670175069329813,0.5,0.45,0.9,2.174009151193639,1,4
4.55,1.5719582155957414,0.25,0.2,0.35,0.8,0.2,2.158871841231885,3.55,1.6050905860647504,0.5,0.45,1.0,2.077447826946374,1,4
